item_id,order_id,product_id,quantite,prix_unitaire_fcfa
I00079305,O0035220,P00201,1,78500
I00079306,O0035220,P00434,2,13000
I00079307,O0035221,P00006,2,276000
I00079308,O0035221,P00023,1,9000
I00079309,O0035222,P00007,2,4500
I00079310,O0035223,P00008,3,3000
I00079311,O0035223,P00132,2,6500
I00079312,O0035223,P00147,1,14500
I00079313,O0035224,P00280,1,36000
I00079314,O0035225,P00179,1,13400
I00079315,O0035225,P00237,1,13000
I00079316,O0035225,P00581,3,31500
I00079317,O0035225,P00138,2,7500
I00079318,O0035226,P00002,1,69500
I00079319,O0035226,P00011,1,11200
I00079320,O0035227,P00006,1,276000
I00079321,O0035228,P00007,1,4500
I00079322,O0035228,P00347,1,15000
I00079323,O0035229,P00583,1,2000
I00079324,O0035229,P00043,1,21000
I00079325,O0035230,P00011,3,15000
I00079326,O0035231,P00279,1,212500
I00079327,O0035231,P00180,1,499900
I00079328,O0035232,P00092,3,61500
I00079329,O0035232,P00040,2,68000
I00079330,O0035233,P00260,2,4500
I00079331,O0035234,P00004,2,2000
I00079332,O0035234,P00269,1,25000
I00079333,O0035235,P00001,1,108000
I00079334,O0035235,P00011,1,15000
I00079335,O0035235,P00006,2,276000
I00079336,O0035236,P00090,1,25500
I00079337,O0035236,P00009,2,32000
I00079338,O0035236,P00235,1,14500
I00079339,O0035236,P00021,3,22500
I00079340,O0035237,P00058,1,4000
I00079341,O0035237,P00043,1,21000
I00079342,O0035237,P00086,1,5500
I00079343,O0035237,P00204,1,62000
I00079344,O0035238,P00458,1,36000
I00079345,O0035239,P00002,1,69500
I00079346,O0035240,P00003,2,39000
I00079347,O0035240,P00016,1,473000
I00079348,O0035241,P00002,1,69500
I00079349,O0035242,P00001,2,95000
I00079350,O0035242,P00069,1,44500
I00079351,O0035242,P00310,1,18500
I00079352,O0035243,P00192,1,243500
I00079353,O0035243,P00011,2,15000
I00079354,O0035243,P00010,2,4500
I00079355,O0035244,P00142,1,12000
I00079356,O0035244,P00019,1,49500
I00079357,O0035245,P00137,1,9500
I00079358,O0035245,P00050,1,74500
I00079359,O0035245,P00629,2,3500
I00079360,O0035245,P00001,1,108000
I00079361,O0035246,P00075,1,10500
I00079362,O0035247,P00015,1,59000
I00079363,O0035248,P00001,1,99500
I00079364,O0035248,P00010,1,3200
I00079365,O0035249,P00009,1,23200
I00079366,O0035250,P00610,1,36000
I00079367,O0035251,P00334,1,3500
I00079368,O0035251,P00015,1,59000
I00079369,O0035251,P00047,1,12000
I00079370,O0035252,P00189,2,5500
I00079371,O0035252,P00151,1,26500
I00079372,O0035253,P00002,1,55600
I00079373,O0035254,P00001,1,108000
I00079374,O0035254,P00002,1,69500
I00079375,O0035255,P00037,1,51000
I00079376,O0035256,P00154,3,145500
I00079377,O0035256,P00020,1,92000
I00079378,O0035257,P00224,1,17000
I00079379,O0035257,P00068,1,32000
I00079380,O0035257,P00620,1,4000
I00079381,O0035257,P00005,1,529000
I00079382,O0035257,P00003,1,39000
I00079383,O0035258,P00398,2,18200
I00079384,O0035258,P00018,1,12500
I00079385,O0035258,P00482,1,152000
I00079386,O0035258,P00536,1,30600
I00079387,O0035258,P00002,1,69500
I00079388,O0035259,P00006,1,276000
I00079389,O0035259,P00021,2,22500
I00079390,O0035259,P00134,1,10500
I00079391,O0035260,P00060,1,63200
I00079392,O0035261,P00002,2,69500
I00079393,O0035262,P00148,1,169500
I00079394,O0035262,P00002,2,69500
I00079395,O0035262,P00410,1,18000
I00079396,O0035262,P00005,1,529000
I00079397,O0035262,P00078,1,429000
I00079398,O0035263,P00112,1,12500
I00079399,O0035263,P00354,1,20000
I00079400,O0035264,P00001,1,108000
I00079401,O0035265,P00058,1,4000
I00079402,O0035265,P00043,1,21000
I00079403,O0035265,P00198,1,14500
I00079404,O0035265,P00259,1,262500
I00079405,O0035266,P00010,1,4500
I00079406,O0035267,P00132,2,6500
I00079407,O0035267,P00273,1,39000
I00079408,O0035268,P00109,1,3500
I00079409,O0035268,P00006,1,276000
I00079410,O0035269,P00001,2,108000
I00079411,O0035269,P00008,1,3000
I00079412,O0035269,P00001,1,108000
I00079413,O0035270,P00109,1,3200
I00079414,O0035270,P00071,1,27100
I00079415,O0035270,P00019,1,49500
I00079416,O0035270,P00387,1,4500
I00079417,O0035271,P00042,1,414000
I00079418,O0035271,P00024,1,5000
I00079419,O0035271,P00005,1,529000
I00079420,O0035272,P00289,1,330500
I00079421,O0035272,P00004,1,2000
I00079422,O0035272,P00204,1,62000
I00079423,O0035272,P00028,1,61500
I00079424,O0035273,P00002,1,69500
I00079425,O0035274,P00524,2,176000
I00079426,O0035274,P00001,1,108000
I00079427,O0035274,P00153,2,54300
I00079428,O0035275,P00355,1,3500
I00079429,O0035276,P00012,2,35500
I00079430,O0035277,P00539,1,17500
I00079431,O0035278,P00360,1,23000
I00079432,O0035278,P00001,1,108000
I00079433,O0035278,P00001,1,108000
I00079434,O0035278,P00127,1,62500
I00079435,O0035279,P00362,1,296500
I00079436,O0035280,P00014,2,90400
I00079437,O0035281,P00039,1,116000
I00079438,O0035281,P00530,1,4500
I00079439,O0035282,P00054,2,20500
I00079440,O0035282,P00001,2,108000
I00079441,O0035282,P00119,2,15500
I00079442,O0035282,P00089,1,10000
I00079443,O0035283,P00028,1,61500
I00079444,O0035283,P00011,2,15000
I00079445,O0035283,P00211,2,128500
I00079446,O0035284,P00279,1,212500
I00079447,O0035285,P00086,1,5500
I00079448,O0035285,P00020,1,92000
I00079449,O0035285,P00002,1,69500
I00079450,O0035286,P00008,1,3000
I00079451,O0035286,P00382,1,105500
I00079452,O0035286,P00069,2,44500
I00079453,O0035287,P00010,1,4500
I00079454,O0035287,P00224,1,17000
I00079455,O0035287,P00041,1,4300
I00079456,O0035288,P00120,1,137500
I00079457,O0035288,P00028,1,61500
I00079458,O0035289,P00017,1,25000
I00079459,O0035290,P00001,1,108000
I00079460,O0035290,P00009,2,32000
I00079461,O0035290,P00052,1,388500
I00079462,O0035290,P00382,1,105500
I00079463,O0035291,P00016,1,445500
I00079464,O0035291,P00260,3,4500
I00079465,O0035292,P00026,1,21000
I00079466,O0035292,P00015,1,59000
I00079467,O0035292,P00002,1,69500
I00079468,O0035292,P00011,1,11700
I00079469,O0035292,P00115,1,3000
I00079470,O0035293,P00007,1,4500
I00079471,O0035294,P00003,2,39000
I00079472,O0035295,P00001,1,108000
I00079473,O0035295,P00199,1,3000
I00079474,O0035296,P00553,1,4000
I00079475,O0035296,P00005,3,529000
I00079476,O0035296,P00001,1,108000
I00079477,O0035297,P00002,2,69500
I00079478,O0035297,P00130,1,18000
I00079479,O0035298,P00230,1,40500
I00079480,O0035298,P00033,1,7700
I00079481,O0035299,P00133,1,2500
I00079482,O0035300,P00426,1,7500
I00079483,O0035301,P00013,1,23000
I00079484,O0035301,P00040,3,68000
I00079485,O0035302,P00057,1,18500
I00079486,O0035303,P00025,1,24500
I00079487,O0035304,P00059,1,18500
I00079488,O0035305,P00050,1,74500
I00079489,O0035305,P00054,1,20500
I00079490,O0035305,P00264,1,1000
I00079491,O0035306,P00006,1,276000
I00079492,O0035306,P00034,1,3500
I00079493,O0035307,P00307,1,43500
I00079494,O0035307,P00012,1,35500
I00079495,O0035307,P00632,1,24500
I00079496,O0035308,P00011,2,15000
I00079497,O0035308,P00423,1,23500
I00079498,O0035308,P00004,2,2000
I00079499,O0035309,P00248,1,3500
I00079500,O0035309,P00205,1,20000
I00079501,O0035309,P00118,1,6000
I00079502,O0035309,P00004,1,2000
I00079503,O0035309,P00001,1,108000
I00079504,O0035310,P00001,1,108000
I00079505,O0035311,P00228,1,16500
I00079506,O0035312,P00032,1,3500
I00079507,O0035313,P00524,1,176000
I00079508,O0035313,P00001,2,108000
I00079509,O0035314,P00301,1,38000
I00079510,O0035314,P00187,1,94000
I00079511,O0035314,P00031,2,479000
I00079512,O0035314,P00002,2,69500
I00079513,O0035314,P00008,2,3000
I00079514,O0035315,P00103,1,69500
I00079515,O0035316,P00140,1,25500
I00079516,O0035317,P00018,1,12500
I00079517,O0035317,P00436,1,22200
I00079518,O0035318,P00058,2,4000
I00079519,O0035319,P00045,2,29000
I00079520,O0035319,P00027,1,14000
I00079521,O0035319,P00020,1,92000
I00079522,O0035320,P00231,1,4500
I00079523,O0035321,P00001,2,108000
I00079524,O0035322,P00004,1,2000
I00079525,O0035323,P00002,2,69500
I00079526,O0035323,P00006,1,276000
I00079527,O0035323,P00002,2,69500
I00079528,O0035323,P00096,1,5000
I00079529,O0035324,P00470,3,89000
I00079530,O0035324,P00219,1,27300
I00079531,O0035324,P00007,1,4500
I00079532,O0035324,P00027,2,14000
I00079533,O0035325,P00163,3,38500
I00079534,O0035325,P00114,1,298500
I00079535,O0035325,P00001,2,108000
I00079536,O0035326,P00014,2,115500
I00079537,O0035326,P00092,1,61500
I00079538,O0035326,P00237,2,13000
I00079539,O0035327,P00003,3,39000
I00079540,O0035327,P00344,1,10500
I00079541,O0035327,P00358,1,59000
I00079542,O0035328,P00001,1,108000
I00079543,O0035329,P00381,1,6000
I00079544,O0035330,P00192,1,184400
I00079545,O0035330,P00055,3,61500
I00079546,O0035330,P00001,1,108000
I00079547,O0035331,P00394,1,17500
I00079548,O0035332,P00008,2,2400
I00079549,O0035333,P00373,1,4000
I00079550,O0035334,P00233,1,72000
I00079551,O0035335,P00027,1,14000
I00079552,O0035335,P00145,1,39000
I00079553,O0035336,P00392,1,5000
I00079554,O0035336,P00435,2,20000
I00079555,O0035337,P00386,1,27500
I00079556,O0035337,P00009,1,24500
I00079557,O0035338,P00601,1,101600
I00079558,O0035339,P00010,1,3300
I00079559,O0035340,P00036,1,9300
I00079560,O0035340,P00136,2,11500
I00079561,O0035340,P00273,1,39000
I00079562,O0035340,P00013,1,23000
I00079563,O0035341,P00034,2,3500
I00079564,O0035342,P00007,2,4500
I00079565,O0035343,P00005,3,529000
I00079566,O0035343,P00019,1,49500
I00079567,O0035344,P00003,1,39000
I00079568,O0035344,P00396,1,16500
I00079569,O0035345,P00022,1,5500
I00079570,O0035346,P00054,1,20500
I00079571,O0035346,P00389,1,42500
I00079572,O0035346,P00573,2,3000
I00079573,O0035347,P00053,1,5500
I00079574,O0035347,P00002,2,69500
I00079575,O0035347,P00083,2,144000
I00079576,O0035348,P00325,1,4000
I00079577,O0035348,P00387,1,4500
I00079578,O0035349,P00187,1,94000
I00079579,O0035349,P00073,1,11500
I00079580,O0035349,P00027,1,14000
I00079581,O0035350,P00001,1,85200
I00079582,O0035351,P00003,1,39000
I00079583,O0035352,P00610,1,36000
I00079584,O0035352,P00323,1,4500
I00079585,O0035353,P00545,1,39000
I00079586,O0035354,P00002,3,69500
I00079587,O0035354,P00194,1,38500
I00079588,O0035355,P00009,1,32000
I00079589,O0035356,P00079,1,371000
I00079590,O0035356,P00032,1,3500
I00079591,O0035356,P00007,2,4500
I00079592,O0035357,P00004,1,2000
I00079593,O0035357,P00301,1,29000
I00079594,O0035357,P00244,1,9000
I00079595,O0035358,P00148,1,159000
I00079596,O0035359,P00062,1,15000
I00079597,O0035360,P00001,1,108000
I00079598,O0035360,P00010,1,4500
I00079599,O0035361,P00003,1,39000
I00079600,O0035361,P00433,2,5700
I00079601,O0035361,P00003,2,39000
I00079602,O0035361,P00002,1,69500
I00079603,O0035361,P00004,1,2000
I00079604,O0035362,P00587,2,4000
I00079605,O0035362,P00494,1,9700
I00079606,O0035362,P00062,1,15000
I00079607,O0035362,P00289,2,330500
I00079608,O0035362,P00075,1,9500
I00079609,O0035363,P00032,1,3500
I00079610,O0035364,P00046,1,6000
I00079611,O0035364,P00508,1,2500
I00079612,O0035365,P00337,1,28500
I00079613,O0035365,P00124,1,3500
I00079614,O0035366,P00002,1,69500
I00079615,O0035366,P00056,1,54500
I00079616,O0035366,P00001,1,108000
I00079617,O0035367,P00001,1,108000
I00079618,O0035368,P00158,2,6500
I00079619,O0035368,P00131,1,3000
I00079620,O0035368,P00537,1,23000
I00079621,O0035368,P00022,1,5500
I00079622,O0035368,P00004,1,2000
I00079623,O0035368,P00007,1,4500
I00079624,O0035369,P00317,1,53700
I00079625,O0035369,P00104,1,25000
I00079626,O0035370,P00611,1,118500
I00079627,O0035370,P00044,1,32500
I00079628,O0035371,P00003,1,39000
I00079629,O0035371,P00277,1,16500
I00079630,O0035371,P00056,1,54500
I00079631,O0035372,P00098,2,2000
I00079632,O0035372,P00015,1,59000
I00079633,O0035373,P00539,1,12500
I00079634,O0035374,P00107,1,3000
I00079635,O0035375,P00005,2,529000
I00079636,O0035376,P00075,3,10500
I00079637,O0035376,P00146,1,4500
I00079638,O0035376,P00240,1,9000
I00079639,O0035376,P00600,1,9000
I00079640,O0035376,P00007,3,4500
I00079641,O0035377,P00403,1,24000
I00079642,O0035378,P00249,1,20100
I00079643,O0035379,P00070,1,500
I00079644,O0035379,P00128,3,80000
I00079645,O0035380,P00006,1,276000
I00079646,O0035380,P00156,1,2500
I00079647,O0035380,P00005,1,529000
I00079648,O0035380,P00009,1,32000
I00079649,O0035381,P00590,1,22500
I00079650,O0035381,P00324,1,26500
I00079651,O0035382,P00013,1,23000
I00079652,O0035383,P00077,1,15000
I00079653,O0035383,P00026,1,21000
I00079654,O0035384,P00001,1,108000
I00079655,O0035384,P00071,2,38500
I00079656,O0035385,P00155,2,26500
I00079657,O0035386,P00001,1,100400
I00079658,O0035387,P00002,1,69500
I00079659,O0035388,P00393,2,58000
I00079660,O0035388,P00466,2,35000
I00079661,O0035389,P00003,1,39000
I00079662,O0035389,P00110,1,17000
I00079663,O0035389,P00035,2,288000
I00079664,O0035389,P00001,1,108000
I00079665,O0035389,P00040,1,68000
I00079666,O0035389,P00156,1,2500
I00079667,O0035390,P00201,1,78500
I00079668,O0035390,P00004,1,2000
I00079669,O0035390,P00003,1,39000
I00079670,O0035391,P00074,1,19000
I00079671,O0035391,P00107,1,3000
I00079672,O0035392,P00273,1,39000
I00079673,O0035392,P00010,1,4500
I00079674,O0035393,P00020,1,92000
I00079675,O0035393,P00004,2,2000
I00079676,O0035393,P00042,1,414000
I00079677,O0035394,P00231,1,4200
I00079678,O0035395,P00079,1,342800
I00079679,O0035396,P00422,1,5600
I00079680,O0035397,P00001,1,108000
I00079681,O0035397,P00012,1,35500
I00079682,O0035397,P00045,2,29000
I00079683,O0035397,P00183,2,40000
I00079684,O0035398,P00015,3,59000
I00079685,O0035398,P00060,1,67000
I00079686,O0035399,P00016,1,473000
I00079687,O0035399,P00006,1,276000
I00079688,O0035400,P00448,1,47500
I00079689,O0035401,P00003,2,39000
I00079690,O0035401,P00624,1,17000
I00079691,O0035401,P00340,2,587000
I00079692,O0035402,P00394,1,17500
I00079693,O0035403,P00006,1,245300
I00079694,O0035404,P00021,1,22500
I00079695,O0035405,P00001,1,108000
I00079696,O0035406,P00004,1,2000
I00079697,O0035406,P00007,1,4500
I00079698,O0035406,P00303,1,6500
I00079699,O0035406,P00223,2,62000
I00079700,O0035407,P00268,1,12200
I00079701,O0035407,P00065,1,236500
I00079702,O0035408,P00067,1,34000
I00079703,O0035409,P00081,3,9500
I00079704,O0035410,P00036,1,10500
I00079705,O0035410,P00015,2,48800
I00079706,O0035411,P00068,2,32000
I00079707,O0035411,P00101,1,5700
I00079708,O0035411,P00007,1,4500
I00079709,O0035412,P00094,2,90500
I00079710,O0035413,P00014,1,115500
I00079711,O0035413,P00124,1,3500
I00079712,O0035413,P00001,1,108000
I00079713,O0035413,P00015,1,59000
I00079714,O0035414,P00013,2,18900
I00079715,O0035414,P00040,2,68000
I00079716,O0035415,P00113,3,483000
I00079717,O0035415,P00053,1,5500
I00079718,O0035416,P00139,1,10500
I00079719,O0035417,P00229,1,23000
I00079720,O0035418,P00008,2,3000
I00079721,O0035418,P00006,1,276000
I00079722,O0035418,P00001,1,86000
I00079723,O0035418,P00075,1,10500
I00079724,O0035419,P00006,2,276000
I00079725,O0035419,P00016,1,395300
I00079726,O0035420,P00156,3,2500
I00079727,O0035420,P00001,1,108000
I00079728,O0035421,P00001,1,108000
I00079729,O0035421,P00500,2,38000
I00079730,O0035421,P00067,1,34000
I00079731,O0035421,P00033,1,9500
I00079732,O0035422,P00016,1,473000
I00079733,O0035422,P00295,1,9000
I00079734,O0035423,P00148,2,169500
I00079735,O0035423,P00013,1,21700
I00079736,O0035423,P00055,1,61500
I00079737,O0035423,P00037,1,51000
I00079738,O0035424,P00047,1,12000
I00079739,O0035424,P00006,2,276000
I00079740,O0035425,P00355,1,3500
I00079741,O0035426,P00165,1,1500
I00079742,O0035427,P00492,2,13000
I00079743,O0035428,P00006,1,276000
I00079744,O0035429,P00044,1,32500
I00079745,O0035430,P00159,3,2000
I00079746,O0035430,P00346,2,32300
I00079747,O0035430,P00001,1,88200
I00079748,O0035430,P00085,1,55500
I00079749,O0035430,P00583,1,2000
I00079750,O0035431,P00001,1,80400
I00079751,O0035432,P00061,1,30000
I00079752,O0035432,P00003,1,39000
I00079753,O0035433,P00028,1,61500
I00079754,O0035434,P00572,2,31500
I00079755,O0035434,P00017,1,25000
I00079756,O0035435,P00184,1,293500
I00079757,O0035435,P00002,1,69500
I00079758,O0035435,P00001,1,108000
I00079759,O0035436,P00004,1,2000
I00079760,O0035437,P00371,1,1000
I00079761,O0035438,P00002,3,69500
I00079762,O0035438,P00007,1,4500
I00079763,O0035438,P00527,1,387500
I00079764,O0035438,P00048,2,24000
I00079765,O0035439,P00004,2,2000
I00079766,O0035440,P00506,2,9500
I00079767,O0035440,P00010,1,4500
I00079768,O0035441,P00009,1,32000
I00079769,O0035441,P00003,2,39000
I00079770,O0035442,P00375,2,92500
I00079771,O0035442,P00161,1,212000
I00079772,O0035443,P00513,1,4000
I00079773,O0035444,P00513,1,4000
I00079774,O0035444,P00019,2,49500
I00079775,O0035444,P00003,1,39000
I00079776,O0035444,P00010,2,4500
I00079777,O0035444,P00002,3,69500
I00079778,O0035444,P00144,3,2500
I00079779,O0035445,P00087,1,39000
I00079780,O0035446,P00394,1,17500
I00079781,O0035446,P00625,1,18500
I00079782,O0035447,P00472,2,57000
I00079783,O0035447,P00175,1,4500
I00079784,O0035448,P00002,2,58400
I00079785,O0035448,P00201,2,78500
I00079786,O0035449,P00014,1,115500
I00079787,O0035450,P00459,1,9000
I00079788,O0035450,P00104,1,25000
I00079789,O0035450,P00009,2,32000
I00079790,O0035450,P00015,3,59000
I00079791,O0035450,P00007,1,4500
I00079792,O0035450,P00049,1,19000
I00079793,O0035451,P00458,3,36000
I00079794,O0035452,P00121,1,146500
I00079795,O0035453,P00315,1,29500
I00079796,O0035454,P00004,2,2000
I00079797,O0035454,P00430,3,2000
I00079798,O0035455,P00005,2,458300
I00079799,O0035456,P00090,1,25500
I00079800,O0035456,P00014,1,115500
I00079801,O0035457,P00408,2,5500
I00079802,O0035458,P00076,1,93000
I00079803,O0035458,P00004,1,2000
I00079804,O0035458,P00162,1,27000
I00079805,O0035458,P00025,1,24500
I00079806,O0035458,P00009,3,32000
I00079807,O0035459,P00018,2,12500
I00079808,O0035459,P00040,1,68000
I00079809,O0035459,P00122,1,11500
I00079810,O0035459,P00291,1,8500
I00079811,O0035459,P00008,2,2700
I00079812,O0035459,P00001,1,108000
I00079813,O0035460,P00003,1,39000
I00079814,O0035460,P00002,1,69500
I00079815,O0035460,P00193,1,2000
I00079816,O0035460,P00224,1,17000
I00079817,O0035461,P00068,1,32000
I00079818,O0035462,P00018,2,12500
I00079819,O0035462,P00352,1,14500
I00079820,O0035462,P00004,1,2000
I00079821,O0035463,P00018,1,12500
I00079822,O0035463,P00460,1,15000
I00079823,O0035463,P00001,2,108000
I00079824,O0035463,P00092,1,61500
I00079825,O0035464,P00015,2,59000
I00079826,O0035464,P00327,1,29500
I00079827,O0035465,P00390,1,5000
I00079828,O0035466,P00014,1,115500
I00079829,O0035466,P00013,1,23000
I00079830,O0035467,P00002,1,69500
I00079831,O0035468,P00325,1,4000
I00079832,O0035469,P00457,2,211500
I00079833,O0035469,P00124,1,3500
I00079834,O0035469,P00015,2,59000
I00079835,O0035470,P00020,1,66700
I00079836,O0035470,P00003,1,39000
I00079837,O0035471,P00016,1,473000
I00079838,O0035471,P00002,1,69500
I00079839,O0035472,P00021,1,22500
I00079840,O0035473,P00001,2,108000
I00079841,O0035474,P00001,1,86700
I00079842,O0035474,P00171,1,4000
I00079843,O0035475,P00068,1,32000
I00079844,O0035475,P00483,1,13500
I00079845,O0035475,P00308,1,75500
I00079846,O0035476,P00029,1,1000
I00079847,O0035476,P00153,1,50600
I00079848,O0035477,P00032,1,3500
I00079849,O0035478,P00011,2,15000
I00079850,O0035478,P00236,1,325500
I00079851,O0035478,P00446,1,6000
I00079852,O0035479,P00073,1,10700
I00079853,O0035480,P00523,3,18500
I00079854,O0035481,P00092,2,61500
I00079855,O0035482,P00219,1,29500
I00079856,O0035482,P00005,1,529000
I00079857,O0035482,P00083,1,144000
I00079858,O0035482,P00015,1,59000
I00079859,O0035483,P00197,1,2000
I00079860,O0035483,P00001,2,108000
I00079861,O0035483,P00619,1,54000
I00079862,O0035484,P00164,1,13000
I00079863,O0035484,P00219,1,29500
I00079864,O0035485,P00001,1,108000
I00079865,O0035486,P00526,1,62000
I00079866,O0035486,P00341,1,9500
I00079867,O0035486,P00002,1,69500
I00079868,O0035487,P00042,1,340300
I00079869,O0035488,P00011,1,15000
I00079870,O0035488,P00292,2,20000
I00079871,O0035489,P00013,2,23000
I00079872,O0035490,P00584,1,34700
I00079873,O0035490,P00060,2,67000
I00079874,O0035491,P00003,1,39000
I00079875,O0035492,P00006,1,276000
I00079876,O0035492,P00104,1,18100
I00079877,O0035492,P00006,3,276000
I00079878,O0035493,P00091,1,13000
I00079879,O0035494,P00182,1,3000
I00079880,O0035495,P00188,2,37000
I00079881,O0035495,P00159,1,2000
I00079882,O0035496,P00020,2,92000
I00079883,O0035496,P00007,1,4500
I00079884,O0035497,P00001,1,108000
I00079885,O0035498,P00002,2,69500
I00079886,O0035499,P00001,1,108000
I00079887,O0035499,P00002,1,69500
I00079888,O0035499,P00031,2,409300
I00079889,O0035499,P00187,1,94000
I00079890,O0035499,P00009,1,28000
I00079891,O0035499,P00217,3,66500
I00079892,O0035500,P00002,1,69500
I00079893,O0035501,P00008,1,3000
I00079894,O0035502,P00043,1,21000
I00079895,O0035502,P00492,1,13000
